fips_code,state,area_name,total_population,total_population_norm
21097,KY,Harrison County,19415.0,0.0020046977730800507
21099,KY,Hart County,19724.0,0.0020366744203999835
21101,KY,Henderson County,44119.0,0.004561173809946123
21103,KY,Henry County,15973.0,0.0016485048278528395
21105,KY,Hickman County,4447.0,0.00045574483753069086
21107,KY,Hopkins County,44929.0,0.004644996089328471
21109,KY,Jackson County,13104.0,0.0013516083839664743
21111,KY,Jefferson County,772144.0,0.0799003280659137
21113,KY,Jessamine County,55017.0,0.005688945662673069
21115,KY,Johnson County,22116.0,0.002284208855316744
21117,KY,Kenton County,171321.0,0.017724583170431806
21119,KY,Knott County,13659.0,0.0014090421679877126
21121,KY,Knox County,29794.0,0.0030787612764249734
21123,KY,Larue County,15303.0,0.0015791703498452185
21125,KY,Laurel County,63296.0,0.006545692145397091
21127,KY,Lawrence County,16000.0,0.001651298903832251
21129,KY,Lee County,7293.0,0.0007502611426197795
21131,KY,Leslie County,9864.0,0.0010163192664370832
21133,KY,Letcher County,20423.0,0.0021090099429780834
21135,KY,Lewis County,12973.0,0.0013380519412515516
21137,KY,Lincoln County,24776.0,0.0025594770814365525
21139,KY,Livingston County,8892.0,0.000915732531178266
21141,KY,Logan County,28283.0,0.002922396505873458
21143,KY,Lyon County,9187.0,0.000946260398360726
21145,KY,McCracken County,67428.0,0.006973289254542598
21147,KY,McCreary County,17050.0,0.001759957414142702
21149,KY,McLean County,9054.0,0.0009324969870547356
21151,KY,Madison County,96735.0,0.010006103503750582
21153,KY,Magoffin County,11228.0,0.0011574718455451356
21155,KY,Marion County,19834.0,0.0020480576929086973
21157,KY,Marshall County,31744.0,0.0032805556527158108
21159,KY,Martin County,10928.0,0.0011264265568850069
21161,KY,Mason County,16841.0,0.0017383291963761456
21163,KY,Meade County,30131.0,0.0031136354840198516
21165,KY,Menifee County,6286.0,0.0006460524570172804
21167,KY,Mercer County,23097.0,0.0023857269492353647
21169,KY,Metcalfe County,10482.0,0.0010802725610769488
21171,KY,Monroe County,11306.0,0.001165543620596769
21173,KY,Montgomery County,28527.0,0.002947646673983696
21175,KY,Morgan County,14283.0,0.0014736163684007807
21177,KY,Muhlenberg County,30568.0,0.003158858121168106
21179,KY,Nelson County,47730.0,0.0049348556011185405
21181,KY,Nicholas County,7686.0,0.0007909304707645482
21183,KY,Ohio County,23626.0,0.0024404701415727255
21185,KY,Oldham County,70183.0,0.007258388488738114
21187,KY,Owen County,11313.0,0.0011662680106655054
21189,KY,Owsley County,4001.0,0.0004095908417226327
21191,KY,Pendleton County,14810.0,0.0015281525921470736
21193,KY,Perry County,27133.0,0.002803389566009631
21195,KY,Pike County,55973.0,0.005787876649203346
21197,KY,Powell County,12972.0,0.0013379484569560178
21199,KY,Pulaski County,66191.0,0.006845279180967333
21201,KY,Robertson County,2313.0,0.0002349093508616413
21203,KY,Rockcastle County,16190.0,0.001670960919983666
21205,KY,Rowan County,24409.0,0.0025214983449756614
21207,KY,Russell County,18279.0,0.0018871396133536963
21209,KY,Scott County,60168.0,0.0062219932689674805
21211,KY,Shelby County,49515.0,0.005119575068646307
21213,KY,Simpson County,20195.0,0.0020854155235963856
21215,KY,Spencer County,20531.0,0.00212018624689573
21217,KY,Taylor County,26443.0,0.0027319854020913348
21219,KY,Todd County,12494.0,0.0012884829636908791
21221,KY,Trigg County,14369.0,0.0014825160178166842
21223,KY,Trimble County,8607.0,0.0008862395069511436
21225,KY,Union County,13106.0,0.0013518153525575419
21227,KY,Warren County,142229.0,0.01471401804476358
21229,KY,Washington County,12267.0,0.001264992028604715
21231,KY,Wayne County,19580.0,0.0020217726818431217
21233,KY,Webster County,12726.0,0.0013124913202547121
21235,KY,Whitley County,36825.0,0.003806359358322859
21237,KY,Wolfe County,6282.0,0.0006456385198351453
21239,KY,Woodford County,27268.0,0.002817359945906689
22001,LA,Acadia Parish,56489.0,0.005841274545698768
22003,LA,Allen Parish,22112.0,0.0022837949181346087
22005,LA,Ascension Parish,131632.0,0.013617394964992298
22007,LA,Assumption Parish,20160.0,0.0020817935732527037
22009,LA,Avoyelles Parish,38408.0,0.003970174998152805
22011,LA,Beauregard Parish,36827.0,0.0038065663269139264
22013,LA,Bienville Parish,12366.0,0.0012752369738625576
22015,LA,Bossier Parish,129795.0,0.013427294314096776
22017,LA,Caddo Parish,226386.0,0.023422945903998446
22019,LA,Calcasieu Parish,203761.0,0.021081613717547066
22021,LA,Caldwell Parish,9389.0,0.0009671642260585461
22023,LA,Cameron Parish,4768.0,0.0004889632963970287
22025,LA,Catahoula Parish,8414.0,0.0008662670379131274
22027,LA,Claiborne Parish,13670.0,0.0014101804952385841
22029,LA,Concordia Parish,17688.0,0.0018259803946932425
22031,LA,De Soto Parish,27114.0,0.0028014233643944898
22033,LA,East Baton Rouge Parish,448467.0,0.046404841740431996
22035,LA,East Carroll Parish,6829.0,0.0007022444294921136
22037,LA,East Feliciana Parish,19229.0,0.001985449694110771
22039,LA,Evangeline Parish,31754.0,0.0032815904956711483
22041,LA,Franklin Parish,19285.0,0.0019912448146606615
22043,LA,Grant Parish,21911.0,0.0022629945747323224
22045,LA,Iberia Parish,67659.0,0.006997194126810897
22047,LA,Iberville Parish,29617.0,0.0030604445561154977
22049,LA,Jackson Parish,14746.0,0.0015215295972329126
22051,LA,Jefferson Parish,421777.0,0.043642845892635874
22053,LA,Jefferson Davis Parish,31553.0,0.003260790152268862
22055,LA,Lafayette Parish,249750.0,0.02584075298484928
22057,LA,Lafourche Parish,95056.0,0.009832353371549394
22059,LA,LaSalle Parish,14800.0,0.001527117749191736
22061,LA,Lincoln Parish,47962.0,0.0049588639576823735
22063,LA,Livingston Parish,150145.0,0.015533199728208847
22065,LA,Madison Parish,9246.0,0.0009523659717972179
22067,LA,Morehouse Parish,23955.0,0.0024745164748033333
22069,LA,Natchitoches Parish,36291.0,0.0037510987445078295
22071,LA,Orleans Parish,364136.0,0.03767790761377426
22073,LA,Ouachita Parish,157568.0,0.01630136365395597
22075,LA,Plaquemines Parish,22386.0,0.0023121496151108597
22077,LA,Pointe Coupee Parish,20000.0,0.0020652360859673017
22079,LA,Rapides Parish,126260.0,0.013061477329384926
22081,LA,Red River Parish,7356.0,0.0007567806532384065
22083,LA,Richland Parish,19712.0,0.002035432608853578
22085,LA,Sabine Parish,21906.0,0.0022624771532546535
22087,LA,St. Bernard Parish,44463.0,0.004596772407609738
22089,LA,St. Charles Parish,50620.0,0.005233925215211115
22091,LA,St. Helena Parish,10774.0,0.0011104899753728074
22093,LA,St. James Parish,19191.0,0.001981517290880488
22095,LA,St. John the Baptist Parish,39592.0,0.00409270040406478
22097,LA,St. Landry Parish,81464.0,0.008425794826654492
22099,LA,St. Martin Parish,51057.0,0.005279147852359369
22101,LA,St. Mary Parish,47055.0,0.004865003701633251
22103,LA,St. Tammany Parish,275583.0,0.02851406279137297
22105,LA,Tangipahoa Parish,138064.0,0.01428300595386546
22107,LA,Tensas Parish,3764.0,0.0003850650636811309
22109,LA,Terrebonne Parish,103616.0,0.010718178941318404
22111,LA,Union Parish,20650.0,0.0021325008780642475
22113,LA,Vermilion Parish,56992.0,0.005893327146352251
22115,LA,Vernon Parish,46250.0,0.004781698843728571
22117,LA,Washington Parish,44865.0,0.004638373094414311
22119,LA,Webster Parish,35238.0,0.003642129781310778
22121,LA,West Baton Rouge Parish,28266.0,0.0029206372728493844
22123,LA,West Carroll Parish,9323.0,0.0009603342625533177
22125,LA,West Feliciana Parish,15371.0,0.0015862072819415145
22127,LA,Winn Parish,13216.0,0.0013631986250662558
23001,ME,Androscoggin County,113765.0,0.01176844105669056
23003,ME,Aroostook County,67351.0,0.006965320963786498
23005,ME,Cumberland County,310230.0,0.03209948317873124
23007,ME,Franklin County,30828.0,0.0031857640380068843
23009,ME,Hancock County,56526.0,0.005845103464633517
23011,ME,Kennebec County,127259.0,0.013164858140623154
23013,ME,Knox County,40977.0,0.004236026153379042
23015,ME,Lincoln County,36507.0,0.0037734513523431223
23017,ME,Oxford County,59905.0,0.006194776899242101
23019,ME,Penobscot County,155312.0,0.016067903083231798
23021,ME,Piscataquis County,17486.0,0.0018050765669954225
23023,ME,Sagadahoc County,37513.0,0.003877556553650088
23025,ME,Somerset County,51302.0,0.005304501504765141
23027,ME,Waldo County,40620.0,0.004199082259873488
23029,ME,Washington County,31555.0,0.0032609971208599296
23031,ME,York County,218586.0,0.022615768398835098
24001,MD,Allegany County,67273.0,0.006957249188734865
24003,MD,Anne Arundel County,594582.0,0.06152544958234773
24005,MD,Baltimore County,844703.0,0.08740904506554797
24009,MD,Calvert County,94728.0,0.00979841052261432
24011,MD,Caroline County,33593.0,0.003471898115157738
24013,MD,Carroll County,176639.0,0.018274912654080357
24015,MD,Cecil County,105672.0,0.010930942652935819
24017,MD,Charles County,171973.0,0.017792054931119818
24019,MD,Dorchester County,32879.0,0.0033980103281466313
24021,MD,Frederick County,293391.0,0.030356911126238215
24023,MD,Garrett County,28423.0,0.002936884307248185
24025,MD,Harford County,264644.0,0.02738204808252914
24027,MD,Howard County,336001.0,0.034766376958931845
24029,MD,Kent County,19303.0,0.0019931075319802693
24031,MD,Montgomery County,1058474.0,0.10953098640609596
24033,MD,Prince George's County,947430.0,0.09803967629284482
24035,MD,Queen Anne's County,52508.0,0.0054293035651788585
24037,MD,St. Mary's County,115281.0,0.011925323248719744
24039,MD,Somerset County,24910.0,0.002573343977038077
24041,MD,Talbot County,37823.0,0.003909636685265554
24043,MD,Washington County,155813.0,0.016119748715294212
24045,MD,Wicomico County,104800.0,0.010840704347230378
24047,MD,Worcester County,54171.0,0.0056013979486515065
24510,MD,Baltimore city,565239.0,0.058488909898500537
25001,MA,Barnstable County,231735.0,0.023976483400808542
25003,MA,Berkshire County,126818.0,0.013119221566292765
25005,MA,Bristol County,581841.0,0.06020695617295206
25007,MA,Dukes County,20819.0,0.0021499897240094537
25009,MA,Essex County,810089.0,0.08382703965994232
25011,MA,Franklin County,70836.0,0.007325963733721661
25013,MA,Hampden County,460291.0,0.04762844005082321
25015,MA,Hampshire County,162502.0,0.016811955168119553
25017,MA,Middlesex County,1623952.0,0.168049078875937
25019,MA,Nantucket County,14444.0,0.0014902773399817163
25021,MA,Norfolk County,727473.0,0.07527758110012499
25023,MA,Plymouth County,535308.0,0.05539152144887948
25025,MA,Suffolk County,768425.0,0.07951546997082364
25027,MA,Worcester County,866866.0,0.08970256750746276
26001,MI,Alcona County,10489.0,0.001080996951145685
26003,MI,Alger County,8757.0,0.000901762151281208
26005,MI,Allegan County,121939.0,0.012614321688383537
26007,MI,Alpena County,28904.0,0.0029866602533999247
26009,MI,Antrim County,24409.0,0.0025214983449756614
26011,MI,Arenac County,15145.0,0.001562819831150884
26013,MI,Baraga County,8310.0,0.0008555046711776161
26015,MI,Barry County,63808.0,0.006598676104710377
26017,MI,Bay County,102500.0,0.010602690467502724
26019,MI,Benzie County,18441.0,0.0019039040692301658
26021,MI,Berrien County,152261.0,0.015752172497558288
26023,MI,Branch County,45215.0,0.004674592597851127
26025,MI,Calhoun County,133366.0,0.013796836733447842
26027,MI,Cass County,51642.0,0.00533968616524662
26029,MI,Charlevoix County,26159.0,0.0027025958621597463
26031,MI,Cheboygan County,26048.0,0.0026911091053554988
26033,MI,Chippewa County,36264.0,0.003748304668528418
26035,MI,Clare County,31316.0,0.0032362643742273605
26037,MI,Clinton County,79720.0,0.00824531821524361
26039,MI,Crawford County,13538.0,0.0013965205682281274
26041,MI,Delta County,36790.0,0.0038027374079791774
26043,MI,Dickinson County,25982.0,0.00268427914185027
26045,MI,Eaton County,108820.0,0.011256711215276103
26047,MI,Emmet County,34123.0,0.0035267447917906323
26049,MI,Genesee County,401522.0,0.04154677148659951
26051,MI,Gladwin County,25853.0,0.002670929667726415
26053,MI,Gogebic County,14224.0,0.0014675107949642886
26055,MI,Grand Traverse County,96421.0,0.00997360943495298
26057,MI,Gratiot County,41368.0,0.0042764885129327425
26059,MI,Hillsdale County,45587.0,0.004713088755789688
26061,MI,Houghton County,37599.0,0.0038864562030659915
26063,MI,Huron County,30927.0,0.0031960089832647268
26065,MI,Ingham County,284637.0,0.029451009603135656
26067,MI,Ionia County,66262.0,0.006852626565950231
26069,MI,Iosco County,25373.0,0.0026212572058702086
26071,MI,Iron County,11740.0,0.0012104558048584221
26073,MI,Isabella County,64118.0,0.006630756236325843
26075,MI,Jackson County,159424.0,0.01649343050646663
26077,MI,Kalamazoo County,262215.0,0.02713068472867763
26079,MI,Kalkaska County,18490.0,0.0019089747997113203
26081,MI,Kent County,661354.0,0.06843530296372813
26083,MI,Keweenaw County,2172.0,0.00022031806519138075
26085,MI,Lake County,12734.0,0.0013133191946189822
26087,MI,Lapeer County,88977.0,0.009203272338999651
26089,MI,Leelanau County,23019.0,0.0023776551741837315
26091,MI,Lenawee County,97520.0,0.010087338675744585
26093,MI,Livingston County,196757.0,0.020356809711628593
26095,MI,Luce County,6435.0,0.0006614716170518111
26097,MI,Mackinac County,10851.0,0.001118458266128907
26099,MI,Macomb County,875101.0,0.0905547606811833
26101,MI,Manistee County,25562.0,0.0026408157377260898
26103,MI,Marquette County,66999.0,0.0069288944917586135
26105,MI,Mason County,29159.0,0.0030130487487610345
26107,MI,Mecosta County,41099.0,0.00424865123743416
26109,MI,Menominee County,22945.0,0.002369997336314233
26111,MI,Midland County,84039.0,0.00869226688765393
26113,MI,Missaukee County,15311.0,0.0015799982242094886
26115,MI,Monroe County,155045.0,0.016040272776324284
26117,MI,Montcalm County,68154.0,0.0070484188531001095
26119,MI,Montmorency County,9678.0,0.0009970711874678034
26121,MI,Muskegon County,176564.0,0.018267151331915324
26123,MI,Newaygo County,51108.0,0.005284425551431591
26125,MI,Oakland County,1270426.0,0.13146468981306803
26127,MI,Oceana County,26981.0,0.0027876599530884992
26129,MI,Ogemaw County,20990.0,0.002167685538545727
26131,MI,Ontonagon County,5906.0,0.0006067284247144506
26133,MI,Osceola County,23330.0,0.0024098387900947315
26135,MI,Oscoda County,8545.0,0.0008798234806280503
26137,MI,Otsego County,25747.0,0.002659960332399836
26139,MI,Ottawa County,303372.0,0.031389787879960704
26141,MI,Presque Isle County,13285.0,0.0013703390414580854
26143,MI,Roscommon County,23863.0,0.002464995919614227
26145,MI,Saginaw County,187782.0,0.01942803815921307
26147,MI,St. Clair County,159874.0,0.016539998439456825
26149,MI,St. Joseph County,60878.0,0.006295467118796453
26151,MI,Sanilac County,40368.0,0.00417300421739898
26153,MI,Schoolcraft County,8149.0,0.0008388436995966803
26155,MI,Shiawassee County,68025.0,0.007035069378976255
26157,MI,Tuscola County,52826.0,0.005462211571158595
26159,MI,Van Buren County,75798.0,0.007839452808160192
26161,MI,Washtenaw County,365536.0,0.037822785627521525
26163,MI,Wayne County,1751169.0,0.1812140405008557
26165,MI,Wexford County,34122.0,0.0035266413074950985
27001,MN,Aitkin County,16102.0,0.0016618543019766949
27003,MN,Anoka County,372441.0,0.03853734468818216
27005,MN,Becker County,35283.0,0.0036467865746097968
27007,MN,Beltrami County,46718.0,0.0048301294940383726
27009,MN,Benton County,41600.0,0.0043004968694965754
27011,MN,Big Stone County,5105.0,0.0005238375039919067
27013,MN,Blue Earth County,70006.0,0.007240071768428638
27015,MN,Brown County,25628.0,0.0026476457012313184
27017,MN,Carlton County,36825.0,0.003806359358322859
27019,MN,Carver County,111057.0,0.01148820558438513
27021,MN,Cass County,31446.0,0.0032497173326467496
27023,MN,Chippewa County,12172.0,0.0012551610205290076
27025,MN,Chisago County,58535.0,0.006053003414360846
27027,MN,Clay County,66258.0,0.006852212628768096
27029,MN,Clearwater County,8644.0,0.0008900684258858928
27031,MN,Cook County,5639.0,0.000579098117806936
27033,MN,Cottonwood County,11319.0,0.001166888916438708
27035,MN,Crow Wing County,68304.0,0.007063941497430174
27037,MN,Dakota County,447440.0,0.04629856336891882
27039,MN,Dodge County,21088.0,0.0021778269995080357
27041,MN,Douglas County,39953.0,0.004130058234752468
27043,MN,Faribault County,13873.0,0.001431187807231938
27045,MN,Fillmore County,21522.0,0.0022227391837696888
27047,MN,Freeborn County,30515.0,0.0031533734535048163
27049,MN,Goodhue County,48035.0,0.004966418311256339
27051,MN,Grant County,6139.0,0.0006308402655738173
27053,MN,Hennepin County,1258713.0,0.13025257825948106
27055,MN,Houston County,18582.0,0.0019184953549004264
27057,MN,Hubbard County,22132.0,0.0022858646040452837
27059,MN,Isanti County,43182.0,0.004464209025030988
27061,MN,Itasca County,45365.0,0.004690115242181192
27063,MN,Jackson County,9919.0,0.0010220109026914403
27065,MN,Kanabec County,16602.0,0.0017135964497435763
27067,MN,Kandiyohi County,43813.0,0.004529507615512792
27069,MN,Kittson County,4060.0,0.0004156964151591247
27071,MN,Koochiching County,11751.0,0.0012115941321092934
27073,MN,Lac qui Parle County,6630.0,0.0006816510546808948
27075,MN,Lake County,10855.0,0.0011188722033110422
27077,MN,Lake of the Woods County,3778.0,0.00038651384381860365
27079,MN,Le Sueur County,29255.0,0.0030229832411322755
27081,MN,Lincoln County,5521.0,0.000566886970933952
27083,MN,Lyon County,25427.0,0.002626845357829032
27085,MN,McLeod County,36785.0,0.0038022199865015084
27087,MN,Mahnomen County,5280.0,0.0005419472557103152
27089,MN,Marshall County,8810.0,0.0009072468189444974
27091,MN,Martin County,19657.0,0.002029740972599221
27093,MN,Meeker County,23490.0,0.0024263962773801336
27095,MN,Mille Lacs County,27427.0,0.0028338139488965574
27097,MN,Morrison County,34250.0,0.00353988729732342
27099,MN,Mower County,40058.0,0.004140924085783513
27101,MN,Murray County,8049.0,0.0008284952700433041
27103,MN,Nicollet County,34242.0,0.00353905942295915
27105,MN,Nobles County,21727.0,0.00224395346435411
27107,MN,Norman County,6329.0,0.0006505022817252322
27109,MN,Olmsted County,164784.0,0.0170481063305276
27111,MN,Otter Tail County,60626.0,0.006269389076321944
27113,MN,Pennington County,13714.0,0.0014147338042420697
27115,MN,Pine County,30197.0,0.0031204654475250797
27117,MN,Pipestone County,9245.0,0.0009522624875016843
27119,MN,Polk County,30412.0,0.003142714571064839
27121,MN,Pope County,11400.0,0.0011752711443769428
27123,MN,Ramsey County,536075.0,0.05547089390355388
27125,MN,Red Lake County,3911.0,0.0004002772551245941
27127,MN,Redwood County,15288.0,0.001577618085412212
27129,MN,Renville County,14348.0,0.0014803428476104752
27131,MN,Rice County,67948.0,0.007027101088220154
27133,MN,Rock County,9551.0,0.0009839286819350156
27135,MN,Roseau County,15252.0,0.0015738926507729966
27137,MN,St. Louis County,200514.0,0.02074560020994894
27139,MN,Scott County,155814.0,0.016119852199589748
27141,MN,Sherburne County,102206.0,0.010572266084615797
27143,MN,Sibley County,15084.0,0.0015565072891233246
27145,MN,Stearns County,160977.0,0.016654141617430562
27147,MN,Steele County,37421.0,0.0038680359984609816
27149,MN,Stevens County,9728.0,0.0010022454022444915
27151,MN,Swift County,9719.0,0.0010013140435846876
27153,MN,Todd County,25667.0,0.002651681588757135
27155,MN,Traverse County,3136.0,0.00032007692608592797
27157,MN,Wabasha County,21683.0,0.0022394001553506246
27159,MN,Wadena County,14241.0,0.0014692700279883627
27161,MN,Waseca County,18981.0,0.0019597855888183976
27163,MN,Washington County,278936.0,0.028861045634297675
27165,MN,Watonwan County,11077.0,0.0011418457169195375
27167,MN,Wilkin County,6306.0,0.0006481221429279557
27169,MN,Winona County,49721.0,0.005140892833526262
27171,MN,Wright County,151150.0,0.015637201445220277
27173,MN,Yellow Medicine County,9467.0,0.0009752360011101794
28001,MS,Adams County,28746.0,0.00297030973470559
28003,MS,Alcorn County,34135.0,0.0035279866033370373
28005,MS,Amite County,12442.0,0.0012831017803231234
28007,MS,Attala County,17359.0,0.0017919340614626347
28009,MS,Benton County,7438.0,0.000765266365472175
28011,MS,Bolivar County,28968.0,0.0029932832483140857
28013,MS,Calhoun County,12685.0,0.001308248464137828
28015,MS,Carroll County,9535.0,0.0009822729332064754
28017,MS,Chickasaw County,16866.0,0.0017409163037644896
28019,MS,Choctaw County,8088.0,0.0008325311575691208
28021,MS,Claiborne County,8617.0,0.0008872743499064812
28023,MS,Clarke County,15228.0,0.0015714090276801864
28025,MS,Clay County,18206.0,0.0018795852597797316
28027,MS,Coahoma County,20077.0,0.0020732043767234015
28029,MS,Copiah County,27664.0,0.002858339726938059
28031,MS,Covington County,18059.0,0.0018643730683362684
28033,MS,DeSoto County,193247.0,0.019993579834305084
28035,MS,Forrest County,78208.0,0.008088849960396561
28037,MS,Franklin County,7610.0,0.0007830656643039823
28039,MS,George County,25619.0,0.0026467143425715142
28041,MS,Greene County,13601.0,0.0014030400788467544
28043,MS,Grenada County,21065.0,0.0021754468607107593
28045,MS,Hancock County,46159.0,0.004772281772835
28047,MS,Harrison County,210612.0,0.021790584626248874
28049,MS,Hinds County,214870.0,0.022231220756631635
28051,MS,Holmes County,15777.0,0.001628221905928222
28053,MS,Humphreys County,7216.0,0.0007422928518636797
28055,MS,Issaquena County,1256.0,0.00012552645048245415
28057,MS,Itawamba County,24093.0,0.0024887973075869924
28059,MS,Jackson County,146389.0,0.015144512714184034
28061,MS,Jasper County,16013.0,0.0016526441996741901
28063,MS,Jefferson County,6941.0,0.0007138346705918949
28065,MS,Jefferson Davis County,10969.0,0.001130669413001891
28067,MS,Jones County,66250.0,0.006851384754403825
28069,MS,Kemper County,8584.0,0.0008838593681538671
28071,MS,Lafayette County,58467.0,0.00604596648226455
28073,MS,Lamar County,66217.0,0.006847969772651211
28075,MS,Lauderdale County,70527.0,0.007293987086401729
28077,MS,Lawrence County,11741.0,0.001210559289153956
28079,MS,Leake County,21258.0,0.0021954193297487753
28081,MS,Lee County,82799.0,0.008563946361192065
28083,MS,Leflore County,26378.0,0.0027252589228816404
28085,MS,Lincoln County,34702.0,0.003586662198904681
28087,MS,Lowndes County,57283.0,0.005923441076352575
28089,MS,Madison County,112511.0,0.011638671750091222
28091,MS,Marion County,24224.0,0.0025023537503019153
28093,MS,Marshall County,34123.0,0.0035267447917906323
28095,MS,Monroe County,33609.0,0.0034735538638862784
28097,MS,Montgomery County,9600.0,0.00098899941241617
28099,MS,Neshoba County,28789.0,0.002974759559413542
28101,MS,Newton County,21019.0,0.002170686583116206
28103,MS,Noxubee County,9914.0,0.0010214934812137714
28105,MS,Oktibbeha County,51203.0,0.005294256559507299
28107,MS,Panola County,32669.0,0.0033762786260845413
28109,MS,Pearl River County,57978.0,0.00599536266174854
28111,MS,Perry County,11315.0,0.001166474979256573
28113,MS,Pike County,39394.0,0.0040722105135490945
28115,MS,Pontotoc County,31535.0,0.0032589274349492546
28117,MS,Prentiss County,25135.0,0.0025966279435331733
28119,MS,Quitman County,5546.0,0.0005694740783222961
28121,MS,Rankin County,160417.0,0.016596190411931656
28123,MS,Scott County,27507.0,0.002842092692539258
28125,MS,Sharkey County,3336.0,0.0003407737851926805
28127,MS,Simpson County,25715.0,0.0026566488349427557
28129,MS,Smith County,14099.0,0.0014545752580225682
28131,MS,Stone County,18756.0,0.0019365016223233012
28133,MS,Sunflower County,24468.0,0.0025276039184121534
28135,MS,Tallahatchie County,11837.0,0.001220493781525197
28137,MS,Tate County,28261.0,0.0029201198513717154
28139,MS,Tippah County,21287.0,0.0021984203743192544
28141,MS,Tishomingo County,18507.0,0.0019107340327353941
28143,MS,Tunica County,9234.0,0.0009511241602508129
28145,MS,Union County,28284.0,0.0029224999901689918
28147,MS,Walthall County,13863.0,0.0014301529642766003
28149,MS,Warren County,42298.0,0.004372728907779142
28151,MS,Washington County,41946.0,0.004336302435751257
28153,MS,Wayne County,19703.0,0.0020345012501937743
28155,MS,Webster County,9988.0,0.0010291513190832699
28157,MS,Wilkinson County,8058.0,0.0008294266287031079
28159,MS,Winston County,17416.0,0.0017978326663080592
28161,MS,Yalobusha County,12386.0,0.0012773066597732328
28163,MS,Yazoo County,25796.0,0.0026650310628809903
29001,MO,Adair County,25122.0,0.0025952826476912344
29003,MO,Andrew County,18127.0,0.0018714100004325644
29005,MO,Atchison County,5107.0,0.0005240444725829743
29007,MO,Audrain County,24394.0,0.002519946080542655
29009,MO,Barry County,35265.0,0.0036449238572901894
29011,MO,Barton County,11731.0,0.0012095244461986182
29013,MO,Bates County,16242.0,0.0016763421033514218
29015,MO,Benton County,20552.0,0.002122359417101939
29017,MO,Bollinger County,10544.0,0.001086688587400042
29019,MO,Boone County,189463.0,0.019601995260005327
29021,MO,Buchanan County,82956.0,0.008580193395590865
29023,MO,Butler County,41948.0,0.004336509404342325
29025,MO,Caldwell County,8955.0,0.000922252041796893
29027,MO,Callaway County,44731.0,0.004624506198812786
29029,MO,Camden County,44044.0,0.004553412487781091
29031,MO,Cape Girardeau County,82984.0,0.008583090955865812
29033,MO,Carroll County,8391.0,0.0008638868991158509
29035,MO,Carter County,5303.0,0.0005443273945075917
29037,MO,Cass County,111732.0,0.011558057483870421
29039,MO,Cedar County,14672.0,0.0015138717593634143
29041,MO,Chariton County,7399.0,0.0007612304779463583
29043,MO,Christian County,94422.0,0.009766744328180988
29045,MO,Clark County,6641.0,0.0006827893819317662
29047,MO,Clay County,259772.0,0.02687787259468865
29049,MO,Clinton County,21548.0,0.0022254297754535665
29051,MO,Cole County,77278.0,0.007992609565550162
29053,MO,Cooper County,16947.0,0.0017492985317027244
29055,MO,Crawford County,22719.0,0.0023466098855236027
29057,MO,Dade County,7716.0,0.000794034999630561
29059,MO,Dallas County,17768.0,0.0018342591383359436
29061,MO,Daviess County,8551.0,0.0008804443864012529
29063,MO,DeKalb County,9899.0,0.001019941216780765
29065,MO,Dent County,14647.0,0.0015112846519750702
29067,MO,Douglas County,12228.0,0.0012609561410788983
29069,MO,Dunklin County,27032.0,0.002792937652160721
29071,MO,Franklin County,106404.0,0.011006693157266533
29073,MO,Gasconade County,14705.0,0.0015172867411160284
29075,MO,Gentry County,6287.0,0.0006461559413128142
29077,MO,Greene County,304611.0,0.03151800492212703
29079,MO,Grundy County,9815.0,0.001011248535955929
29081,MO,Harrison County,8220.0,0.0008461910845795774
29083,MO,Henry County,22485.0,0.002322394560368702
29085,MO,Hickory County,8718.0,0.0008977262637553913
29087,MO,Holt County,4248.0,0.0004351514627194721
29089,MO,Howard County,10101.0,0.001040845044478585
29091,MO,Howell County,40735.0,0.004210982953859871
29093,MO,Iron County,9440.0,0.0009724419251307679
29095,MO,Jackson County,718560.0,0.07435522557403255
29097,MO,Jasper County,125056.0,0.012936882237562274
29099,MO,Jefferson County,231230.0,0.023924223831563993
29101,MO,Johnson County,54962.0,0.005683254026418712
29103,MO,Knox County,3723.0,0.00038082220756424667
29105,MO,Laclede County,36680.0,0.0037913541354704632
29107,MO,Lafayette County,33196.0,0.003430814849830834
29109,MO,Lawrence County,38872.0,0.004018191711280471
29111,MO,Lewis County,9818.0,0.0010115589888425303
29113,MO,Lincoln County,64699.0,0.0066908806120309595
29115,MO,Linn County,11791.0,0.001215733503930644
29117,MO,Livingston County,14557.0,0.0015019710653770316
29119,MO,McDonald County,23903.0,0.0024691352914355774
29121,MO,Macon County,15161.0,0.0015644755798794243
29123,MO,Madison County,12698.0,0.0013095937599797668
29125,MO,Maries County,8430.0,0.0008679227866416676
29127,MO,Marion County,28336.0,0.0029278811735367477
29129,MO,Mercer County,3469.0,0.00035453719649867094
29131,MO,Miller County,25590.0,0.002643713298001035
29133,MO,Mississippi County,11822.0,0.0012189415170921905
29135,MO,Moniteau County,15256.0,0.0015743065879551318
29137,MO,Monroe County,8698.0,0.000895656577844716
29139,MO,Montgomery County,11459.0,0.0011813767178134348
29141,MO,Morgan County,21970.0,0.0022691001481688145
29143,MO,New Madrid County,15424.0,0.0015916919496048038
29145,MO,Newton County,60677.0,0.006274666775394166
29147,MO,Nodaway County,20695.0,0.002137157671363267
29149,MO,Oregon County,8720.0,0.0008979332323464588
